JobID,SubmitTime,WaitTime,RunTime ,NProcs,AverageCPUTimeUsed,Used Memory,ReqNProcs,ReqTime,ReqMemory,Status,UserID,GroupID,ExecutableID,QueueID,PartitionID,OrigSiteID,LastRunSiteID
11974,1138700197,1,12,1,3,0,1,172800,-1,1,20201,1,1,6,1,2,2
11975,1138700719,12097,14,1,3,0,1,259200,-1,1,10160,2,1,9,1,1,1
11976,1138700874,1,54,1,20,369512,1,900,-1,1,40144,1,1,2,1,16,16
11977,1138700970,2,22,1,4,0,1,5400,-1,1,10240,1,1,6,1,1,1
11978,1138701443,2,15,1,3,0,1,259200,-1,1,10100,7,1,11,1,1,1
11979,1138701446,2,14,1,3,0,1,259200,-1,1,10100,7,1,11,1,1,1
11980,1138702245,1,62,1,25,0,1,900,-1,1,20311,1,1,3,1,2,2
11981,1138702258,2,70,1,28,0,1,900,-1,1,10300,1,1,2,1,1,1
11982,1138703243,2,17,1,3,0,1,259200,-1,1,10100,7,1,11,1,1,1
11983,1138703246,2,17,1,3,0,1,259200,-1,1,10100,7,1,11,1,1,1
11984,1138703282,2,9,1,3,0,1,259200,-1,1,40104,7,1,7,1,16,16
11985,1138703309,3,22,1,4,0,1,5400,-1,1,10240,1,1,6,1,1,1
11986,1138703484,2,19,1,3,0,1,259200,-1,1,10100,7,1,11,1,1,1
11987,1138703542,3,11,1,4,0,1,259200,-1,1,10100,7,1,11,1,1,1
11988,1138703582,2,9,1,3,0,1,259200,-1,1,40104,7,1,7,1,16,16
11989,1138704564,3,15,1,4,0,1,259200,-1,1,10100,7,1,11,1,1,1
11990,1138704604,2,9,1,3,0,1,259200,-1,1,40104,7,1,7,1,16,16
11991,1138704624,2,13,1,4,0,1,259200,-1,1,10100,7,1,11,1,1,1
11992,1138705008,1,10,1,3,0,1,86400,-1,1,40174,1,1,3,1,16,16
11993,1138705074,2,11,1,4,0,1,259200,-1,1,10100,7,1,11,1,1,1
11994,1138705077,2,11,1,3,0,1,259200,-1,1,10100,7,1,11,1,1,1
11995,1138705084,1,10,1,3,0,1,259200,-1,1,40104,7,1,7,1,16,16
11996,1138705794,2,22,1,4,0,1,259200,-1,1,10100,7,1,11,1,1,1
11997,1138705797,2,19,1,3,0,1,259200,-1,1,10100,7,1,11,1,1,1
11998,1138705805,1,14,1,3,0,1,259200,-1,1,40104,7,1,7,1,16,16
11999,1138706488,2,11,1,3,0,1,5400,-1,1,10230,1,1,6,1,1,1
12000,1138708102,2,38,1,3,49304,1,900,-1,1,20211,1,1,3,1,2,2
12001,1138708476,2,1764,1,61,270072,1,259200,-1,1,10180,1,1,1,1,1,1
12002,1138710387,1,10,1,3,0,1,5400,-1,1,40174,1,1,4,1,16,16
12003,1138710987,2,13,1,3,0,1,86400,-1,1,10230,1,1,7,1,1,1
12004,1138711127,2,29267,1,24811,582960,1,259200,-1,1,10320,6,1,4,1,1,1
12005,1138711187,2,22703,1,18760,578168,1,259200,-1,1,10320,6,1,4,1,1,1
12006,1138711190,2,27124,1,22914,569288,1,259200,-1,1,10320,6,1,4,1,1,1
12007,1138711307,2,25521,1,21353,565836,1,259200,-1,1,10320,6,1,4,1,1,1
12008,1138711367,2,23834,1,19323,554120,1,259200,-1,1,10320,6,1,4,1,1,1
12009,1138713068,2,71,1,25,0,1,900,-1,1,10300,1,1,2,1,1,1
12010,1138713068,1,68,1,26,0,1,900,-1,1,20311,1,1,3,1,2,2
12011,1138718179,2,18,1,3,45060,1,259200,-1,1,10100,7,1,11,1,1,1
12012,1138718182,2,17,1,3,42148,1,259200,-1,1,10100,7,1,11,1,1,1
12013,1138718230,1,9,1,3,0,1,259200,-1,1,40104,7,1,7,1,16,16
12014,1138718884,3,44,1,3,37008,1,900,-1,1,10200,1,1,2,1,1,1
12015,1138720934,2,185,1,3,36940,1,259200,-1,1,247,3,1,10,1,1,1
12016,1138722688,3,11,1,3,0,1,5400,-1,1,10230,1,1,8,1,1,1
12017,1138723862,2,63,1,26,0,1,900,-1,1,10300,1,1,2,1,1,1
12018,1138723868,2,74,1,26,368232,1,900,-1,1,20311,1,1,3,1,2,2
12019,1138724426,1,82,1,11,0,1,259200,-1,1,20151,2,1,9,1,2,2
12020,1138724608,1,66,1,3,0,1,259200,-1,1,10120,2,1,9,1,1,1
12021,1138727080,2,1831,1,1614,405264,1,259200,-1,1,10340,4,1,3,1,1,1
12022,1138727098,1,1903,1,1636,377736,1,259200,-1,1,20371,4,1,1,1,2,2
12023,1138728055,1,1670,1,58,271116,1,5400,-1,1,20231,1,1,7,1,2,2
12024,1138729918,1,6076,1,6041,98620,1,259200,-1,1,20021,3,1,5,1,2,2
12025,1138730502,1,11,1,3,0,1,172800,-1,1,20201,1,1,6,1,2,2
12026,1138732199,1,258,1,236,98592,1,259200,-1,1,20021,3,1,5,1,2,2
12027,1138732411,1,5985,1,5959,98604,1,259200,-1,1,247,3,1,10,1,1,1
12028,1138732551,1,6111,1,6075,98624,1,259200,-1,1,247,3,1,10,1,1,1
12029,1138732670,2,6060,1,6031,98580,1,259200,-1,1,20021,3,1,5,1,2,2
12030,1138732738,1,6056,1,6020,98588,1,259200,-1,1,20021,3,1,5,1,2,2
12031,1138732900,1,6185,1,6147,98640,1,259200,-1,1,247,3,1,10,1,1,1
12032,1138732921,1,6169,1,6137,98560,1,259200,-1,1,247,3,1,10,1,1,1
12033,1138733502,1,11,1,3,0,1,900,-1,1,20201,1,1,3,1,2,2
12034,1138734646,1,78,1,24,36976,1,900,-1,1,10300,1,1,2,1,1,1
12035,1138734646,1,73,1,23,358000,1,900,-1,1,20311,1,1,3,1,2,2
12036,1138736098,1,6063,1,6031,98608,1,259200,-1,1,247,3,1,10,1,1,1
12037,1138736119,1,6108,1,6071,98556,1,259200,-1,1,247,3,1,10,1,1,1
12038,1138736205,1,30149,1,22107,615724,1,259200,-1,1,10310,6,1,4,1,1,1
12039,1138736789,2,12,1,3,0,1,259200,-1,1,10230,1,1,1,1,1,1
12040,1138736815,2,42,1,3,0,1,900,-1,1,20211,1,1,3,1,2,2
12041,1138737045,2,43451,1,34965,571076,1,259200,-1,1,10310,6,1,4,1,1,1
12042,1138737167,1,44601,1,35914,569876,1,259200,-1,1,10310,6,1,4,1,1,1
12043,1138737466,1,26916,1,19306,584032,1,259200,-1,1,10310,6,1,4,1,1,1
12044,1138737647,2,25747,1,17149,563908,1,259200,-1,1,10310,6,1,4,1,1,1
12045,1138737947,1,30289,1,22483,570940,1,259200,-1,1,10310,6,1,4,1,1,1
12046,1138738067,1,38646,1,30196,576016,1,259200,-1,1,10310,6,1,4,1,1,1
12047,1138738290,1,11,1,3,0,1,5400,-1,1,10230,1,1,8,1,1,1
12048,1138738847,1,32338,1,23507,567604,1,259200,-1,1,10310,6,1,4,1,1,1
12049,1138738907,2,29961,1,23542,575108,1,259200,-1,1,10310,6,1,4,1,1,1
12050,1138739148,1,25770,1,19715,576192,1,259200,-1,1,10310,6,1,4,1,1,1
12051,1138739774,1,20669,1,16114,574172,1,259200,-1,1,10310,6,1,4,1,1,1
12052,1138739893,1,32544,1,25798,569400,1,259200,-1,1,10310,6,1,4,1,1,1
12053,1138740073,2,27090,1,22180,566752,1,259200,-1,1,10310,6,1,4,1,1,1
12054,1138740199,1,1,1,1,0,1,259200,-1,1,20021,3,1,5,1,2,2
12055,1138740253,1,26764,1,18565,572680,1,259200,-1,1,10310,6,1,4,1,1,1
12056,1138740390,1,1,1,1,0,1,259200,-1,1,20021,3,1,5,1,2,2
12057,1138740554,1,15227,1,10918,569792,1,259200,-1,1,10310,6,1,4,1,1,1
12058,1138740674,1,5262,1,3185,562384,1,259200,-1,1,10310,6,1,4,1,1,1
12059,1138740734,1,29095,1,22759,562084,1,259200,-1,1,10310,6,1,4,1,1,1
12060,1138740762,1,1,1,1,0,1,259200,-1,1,20021,3,1,5,1,2,2
12061,1138740788,2,1,1,1,0,1,259200,-1,1,247,3,1,10,1,1,1
12062,1138740952,1,1,1,1,0,1,259200,-1,1,20021,3,1,5,1,2,2
12063,1138741094,1,34304,1,29213,587660,1,259200,-1,1,10310,6,1,4,1,1,1
12064,1138741153,1,31326,1,26592,585436,1,259200,-1,1,10310,6,1,4,1,1,1
12065,1138741334,2,36975,1,31692,606860,1,259200,-1,1,10310,6,1,4,1,1,1
12066,1138741380,2,2,1,1,0,1,259200,-1,1,247,3,1,10,1,1,1
12067,1138741419,1,1,1,1,0,1,259200,-1,1,20021,3,1,5,1,2,2
12068,1138741514,2,35202,1,29747,561844,1,259200,-1,1,10310,6,1,4,1,1,1
12069,1138741569,1,1,1,0,0,1,259200,-1,1,247,3,1,10,1,1,1
12070,1138741610,0,1,1,1,0,1,259200,-1,1,20021,3,1,5,1,2,2
12071,1138741634,1,24825,1,20844,569496,1,259200,-1,1,10310,6,1,4,1,1,1
12072,1138741753,3,48637,1,42914,573036,1,259200,-1,1,10310,6,1,4,1,1,1
12073,1138741822,8,2,1,1,0,1,259200,-1,1,247,3,1,10,1,1,1
12074,1138741887,1,10,1,3,0,1,900,-1,1,40174,1,1,2,1,16,16
12075,1138741994,1,34743,1,30003,578456,1,259200,-1,1,10310,6,1,4,1,1,1
12076,1138742011,1,2,1,1,0,1,259200,-1,1,247,3,1,10,1,1,1
12077,1138742055,1,35512,1,27862,592660,1,259200,-1,1,10310,6,1,4,1,1,1
12078,1138742231,1,2,1,0,0,1,259200,-1,1,247,3,1,10,1,1,1
12079,1138742354,1,33055,1,28240,573840,1,259200,-1,1,10310,6,1,4,1,1,1
12080,1138742534,2,37982,1,33154,569492,1,259200,-1,1,10310,6,1,4,1,1,1
12081,1138742594,1,28610,1,22417,557156,1,259200,-1,1,10310,6,1,4,1,1,1
12082,1138742714,1,29002,1,24306,581444,1,259200,-1,1,10310,6,1,4,1,1,1
12083,1138742893,3,32490,1,26599,573924,1,259200,-1,1,10310,6,1,4,1,1,1
12084,1138742954,2,40617,1,35647,580420,1,259200,-1,1,10310,6,1,4,1,1,1
12085,1138743135,1,36466,1,31551,582440,1,259200,-1,1,10310,6,1,4,1,1,1
12086,1138743467,1,23451,1,19438,582736,1,259200,-1,1,10310,6,1,4,1,1,1
12087,1138743470,1,33685,1,27011,565232,1,259200,-1,1,10310,6,1,4,1,1,1
12088,1138743587,1,31812,1,26535,574372,1,259200,-1,1,10310,6,1,4,1,1,1
12089,1138743647,1,44077,1,41216,597180,1,259200,-1,1,10310,6,1,4,1,1,1
12090,1138743767,2,42480,1,38323,574636,1,259200,-1,1,10310,6,1,4,1,1,1
12091,1138743783,2,1805,1,61,270848,1,172800,-1,1,20231,1,1,6,1,2,2
12092,1138743886,2,26817,1,21646,583972,1,259200,-1,1,10310,6,1,4,1,1,1
12093,1138744127,2,42,1,3,0,1,900,-1,1,10200,1,1,2,1,1,1
12094,1138744187,1,23619,1,19392,571168,1,259200,-1,1,10310,6,1,4,1,1,1
12095,1138744366,1,43287,1,38769,575444,1,259200,-1,1,10310,6,1,4,1,1,1
12096,1138744407,2,32,1,12,0,1,259200,-1,1,10140,2,1,9,1,1,1
12097,1138744426,2,27987,1,22226,571424,1,259200,-1,1,10310,6,1,4,1,1,1
12098,1138744547,2,25732,1,20819,584264,1,259200,-1,1,10310,6,1,4,1,1,1
12099,1138744668,1,26388,1,21297,572304,1,259200,-1,1,10310,6,1,4,1,1,1
12100,1138744789,0,31935,1,27213,568928,1,259200,-1,1,10310,6,1,4,1,1,1
12101,1138744819,2,1,1,1,0,1,259200,-1,1,247,3,1,10,1,1,1
12102,1138745029,1,23847,1,19146,581148,1,259200,-1,1,10310,6,1,4,1,1,1
12103,1138745208,1,28307,1,23009,580664,1,259200,-1,1,10310,6,1,4,1,1,1
12104,1138745225,2,1,1,1,0,1,259200,-1,1,247,3,1,10,1,1,1
12105,1138745268,1,33549,1,28827,566176,1,259200,-1,1,10310,6,1,4,1,1,1
12106,1138745430,2,78,1,23,401212,1,900,-1,1,10300,1,1,2,1,1,1
12107,1138745438,1,64,1,25,51604,1,900,-1,1,20311,1,1,3,1,2,2
12108,1138745448,1,33373,1,28753,567304,1,259200,-1,1,10310,6,1,4,1,1,1
12109,1138745494,1,11,1,3,37020,1,259200,-1,1,20201,1,1,10,1,2,2
12110,1138745569,1,26873,1,22455,576796,1,259200,-1,1,10310,6,1,4,1,1,1
12111,1138745628,1,4397,1,3125,578020,1,259200,-1,1,10310,6,1,4,1,1,1
12112,1138745688,2,26738,1,21788,568904,1,259200,-1,1,10310,6,1,4,1,1,1
12113,1138745849,2,1,1,1,0,1,259200,-1,1,247,3,1,10,1,1,1
12114,1138745914,1,9457,1,9445,149296,1,259200,-1,1,10130,2,1,9,1,1,1
12115,1138745914,1,9491,1,9479,149292,1,259200,-1,1,10130,2,1,9,1,1,1
12116,1138745918,2,9474,1,9463,149252,1,259200,-1,1,10130,2,1,9,1,1,1
12117,1138745918,2,9442,1,9434,149300,1,259200,-1,1,10130,2,1,9,1,1,1
12118,1138745918,1,9355,1,9344,149404,1,259200,-1,1,10130,2,1,9,1,1,1
12119,1138745975,1,9684,1,9666,149356,1,259200,-1,1,10130,2,1,9,1,1,1
12120,1138745975,1,9375,1,9362,149380,1,259200,-1,1,10130,2,1,9,1,1,1
12121,1138745979,1,9485,1,9468,149408,1,259200,-1,1,10130,2,1,9,1,1,1
12122,1138745979,1,9551,1,9536,149368,1,259200,-1,1,10130,2,1,9,1,1,1
12123,1138745979,1,9565,1,9538,149348,1,259200,-1,1,10130,2,1,9,1,1,1
12124,1138745989,1,23470,1,19184,567000,1,259200,-1,1,10310,6,1,4,1,1,1
12125,1138746035,1,9422,1,9411,149340,1,259200,-1,1,10130,2,1,9,1,1,1
12126,1138746035,1,9396,1,9380,149280,1,259200,-1,1,10130,2,1,9,1,1,1
12127,1138746039,1,9470,1,9456,149264,1,259200,-1,1,10130,2,1,9,1,1,1
12128,1138746039,1,9444,1,9431,149284,1,259200,-1,1,10130,2,1,9,1,1,1
12129,1138746039,1,9432,1,9418,149412,1,259200,-1,1,10130,2,1,9,1,1,1
12130,1138746086,1,26,1,11,0,1,259200,-1,1,10140,2,1,9,1,1,1
12131,1138746086,1,10,1,3,0,1,5400,-1,1,40174,1,1,4,1,16,16
12132,1138746094,1,9369,1,9357,149332,1,259200,-1,1,10130,2,1,9,1,1,1
12133,1138746094,1,9458,1,9443,149420,1,259200,-1,1,10130,2,1,9,1,1,1
12134,1138746098,1,9383,1,9366,149360,1,259200,-1,1,10130,2,1,9,1,1,1
12135,1138746098,1,9352,1,9336,149356,1,259200,-1,1,10130,2,1,9,1,1,1
12136,1138746098,2,9427,1,9409,149380,1,259200,-1,1,10130,2,1,9,1,1,1
12137,1138746122,1,1,1,1,0,1,259200,-1,1,247,3,1,10,1,1,1
12138,1138746154,1,9481,1,9465,149400,1,259200,-1,1,10130,2,1,9,1,1,1
12139,1138746154,1,9424,1,9413,149384,1,259200,-1,1,10130,2,1,9,1,1,1
12140,1138746159,1,9424,1,9408,149376,1,259200,-1,1,10130,2,1,9,1,1,1
12141,1138746159,2,9387,1,9371,149420,1,259200,-1,1,10130,2,1,9,1,1,1
12142,1138746159,1,9525,1,9499,149336,1,259200,-1,1,10130,2,1,9,1,1,1
12143,1138746168,2,25044,1,19045,579396,1,259200,-1,1,10310,6,1,4,1,1,1
12144,1138746215,2,9452,1,9436,149292,1,259200,-1,1,10130,2,1,9,1,1,1
12145,1138746215,2,9452,1,9438,149240,1,259200,-1,1,10130,2,1,9,1,1,1
12146,1138746219,9114,9469,1,9455,149368,1,259200,-1,1,10130,2,1,9,1,1,1
12147,1138746219,9135,9465,1,9452,149404,1,259200,-1,1,10130,2,1,9,1,1,1
12148,1138746219,9145,9448,1,9432,149280,1,259200,-1,1,10130,2,1,9,1,1,1
12149,1138746228,3822,16449,1,13471,570068,1,259200,-1,1,10310,6,1,4,1,1,1
12150,1138746273,9101,9381,1,9370,149276,1,259200,-1,1,10130,2,1,9,1,1,1
12151,1138746274,9121,9480,1,9471,149352,1,259200,-1,1,10130,2,1,9,1,1,1
12152,1138746277,9132,9419,1,9406,149304,1,259200,-1,1,10130,2,1,9,1,1,1
12153,1138746277,9156,9448,1,9434,149352,1,259200,-1,1,10130,2,1,9,1,1,1
12154,1138746334,9132,9430,1,9416,149300,1,259200,-1,1,10130,2,1,9,1,1,1
12155,1138746334,9132,9400,1,9388,149276,1,259200,-1,1,10130,2,1,9,1,1,1
12156,1138746338,9135,9362,1,9350,149372,1,259200,-1,1,10130,2,1,9,1,1,1
12157,1138746338,9149,9424,1,9413,149288,1,259200,-1,1,10130,2,1,9,1,1,1
12158,1138746338,9173,9484,1,9473,149404,1,259200,-1,1,10130,2,1,9,1,1,1
12159,1138746395,9135,9416,1,9406,149400,1,259200,-1,1,10130,2,1,9,1,1,1
12160,1138746395,9138,9423,1,9412,149352,1,259200,-1,1,10130,2,1,9,1,1,1
12161,1138746399,9151,9410,1,9398,149304,1,259200,-1,1,10130,2,1,9,1,1,1
12162,1138746399,9155,9366,1,9352,149292,1,259200,-1,1,10130,2,1,9,1,1,1
12163,1138746399,9155,9389,1,9369,149352,1,259200,-1,1,10130,2,1,9,1,1,1
12164,1138746408,23875,45584,1,37686,601228,1,259200,-1,1,10310,6,1,4,1,1,1
12165,1138746411,24297,27859,1,22724,567688,1,259200,-1,1,10310,6,1,4,1,1,1
12166,1138746417,3619,11,1,3,0,1,900,-1,1,10230,1,1,2,1,1,1
12167,1138746454,9100,9381,1,9369,149356,1,259200,-1,1,10130,2,1,9,1,1,1
12168,1138746454,9123,9366,1,9349,149396,1,259200,-1,1,10130,2,1,9,1,1,1
12169,1138746458,9124,9428,1,9412,149408,1,259200,-1,1,10130,2,1,9,1,1,1
12170,1138746458,9130,9377,1,9365,149344,1,259200,-1,1,10130,2,1,9,1,1,1
12171,1138746458,9181,9560,1,9549,149376,1,259200,-1,1,10130,2,1,9,1,1,1
12172,1138746514,9157,9446,1,9430,149376,1,259200,-1,1,10130,2,1,9,1,1,1
12173,1138746514,9157,9390,1,9378,149268,1,259200,-1,1,10130,2,1,9,1,1,1
12174,1138746518,9170,9615,1,9595,149392,1,259200,-1,1,10130,2,1,9,1,1,1
12175,1138746518,9269,9508,1,9489,149396,1,259200,-1,1,10130,2,1,9,1,1,1
12176,1138746518,9289,9601,1,9582,149392,1,259200,-1,1,10130,2,1,9,1,1,1
12177,1138746528,24534,33940,1,28968,585472,1,259200,-1,1,10310,6,1,4,1,1,1
12178,1138746575,9242,9609,1,9590,149412,1,259200,-1,1,10130,2,1,9,1,1,1
12179,1138746575,16846,9539,1,9518,149416,1,259200,-1,1,10130,2,1,9,1,1,1
12180,1138746578,16951,9378,1,9361,149376,1,259200,-1,1,10130,2,1,9,1,1,1
12181,1138746579,17807,9715,1,9656,149416,1,259200,-1,1,10130,2,1,9,1,1,1
12182,1138746579,18178,9397,1,9342,149356,1,259200,-1,1,10130,2,1,9,1,1,1
12183,1138746634,18169,9478,1,9425,149392,1,259200,-1,1,10130,2,1,9,1,1,1
12184,1138746634,18180,9457,1,9402,149404,1,259200,-1,1,10130,2,1,9,1,1,1
12185,1138746639,18183,9514,1,9464,149392,1,259200,-1,1,10130,2,1,9,1,1,1
12186,1138746639,18190,9442,1,9389,149368,1,259200,-1,1,10130,2,1,9,1,1,1
12187,1138746639,18238,9439,1,9382,149408,1,259200,-1,1,10130,2,1,9,1,1,1
12188,1138746648,24540,27573,1,23213,568128,1,259200,-1,1,10310,6,1,4,1,1,1
12189,1138746695,18202,9419,1,9367,149352,1,259200,-1,1,10130,2,1,9,1,1,1
12190,1138746695,18213,9539,1,9487,149256,1,259200,-1,1,10130,2,1,9,1,1,1
12191,1138746698,18216,9437,1,9389,149396,1,259200,-1,1,10130,2,1,9,1,1,1
12192,1138746698,18225,9429,1,9364,149400,1,259200,-1,1,10130,2,1,9,1,1,1
12193,1138746700,18258,9427,1,9374,149380,1,259200,-1,1,10130,2,1,9,1,1,1
12194,1138746711,3317,2,1,1,0,1,259200,-1,1,247,3,1,10,1,1,1
12195,1138746754,18208,9415,1,9359,149352,1,259200,-1,1,10130,2,1,9,1,1,1
12196,1138746758,18209,10368,1,10325,149372,1,259200,-1,1,10130,2,1,9,1,1,1
12197,1138746758,18209,9481,1,9430,149280,1,259200,-1,1,10130,2,1,9,1,1,1
12198,1138746758,18209,9444,1,9389,149388,1,259200,-1,1,10130,2,1,9,1,1,1
12199,1138746760,18220,9418,1,9365,149428,1,259200,-1,1,10130,2,1,9,1,1,1
12200,1138746814,18166,9462,1,9408,149368,1,259200,-1,1,10130,2,1,9,1,1,1
12201,1138746818,18172,9452,1,9401,149380,1,259200,-1,1,10130,2,1,9,1,1,1
12202,1138746818,18179,9473,1,9420,149272,1,259200,-1,1,10130,2,1,9,1,1,1
12203,1138746818,18195,9423,1,9372,149420,1,259200,-1,1,10130,2,1,9,1,1,1
12204,1138746820,18214,9472,1,9420,149360,1,259200,-1,1,10130,2,1,9,1,1,1
12205,1138746829,24378,4138,1,130,467088,1,259200,-1,1,10310,6,1,4,1,1,1
12206,1138746874,18160,9431,1,9379,149336,1,259200,-1,1,10130,2,1,9,1,1,1
12207,1138746878,18185,9473,1,9421,149324,1,259200,-1,1,10130,2,1,9,1,1,1
12208,1138746878,18242,9456,1,9403,149288,1,259200,-1,1,10130,2,1,9,1,1,1
12209,1138746878,18323,9583,1,9528,149368,1,259200,-1,1,10130,2,1,9,1,1,1
12210,1138746935,18362,9442,1,9390,149408,1,259200,-1,1,10130,2,1,9,1,1,1
12211,1138746935,18471,9445,1,9388,149256,1,259200,-1,1,10130,2,1,9,1,1,1
12212,1138746938,18590,9509,1,9457,149264,1,259200,-1,1,10130,2,1,9,1,1,1
12213,1138746939,18610,9549,1,9489,149308,1,259200,-1,1,10130,2,1,9,1,1,1
12214,1138746939,19419,9591,1,9533,149416,1,259200,-1,1,10130,2,1,9,1,1,1
12215,1138746941,19521,9503,1,9441,149396,1,259200,-1,1,10130,2,1,9,1,1,1
12216,1138746994,19507,9597,1,9537,149348,1,259200,-1,1,10130,2,1,9,1,1,1
12217,1138746998,19934,9605,1,9588,149384,1,259200,-1,1,10130,2,1,9,1,1,1
12218,1138746998,20169,9528,1,9504,149356,1,259200,-1,1,10130,2,1,9,1,1,1
12219,1138746998,20213,9403,1,9390,149392,1,259200,-1,1,10130,2,1,9,1,1,1
12220,1138747007,24209,32857,1,25195,575632,1,259200,-1,1,10310,6,1,4,1,1,1
12221,1138747010,24710,26551,1,20495,562012,1,259200,-1,1,10310,6,1,4,1,1,1
12222,1138747054,20769,9471,1,9444,149372,1,259200,-1,1,10130,2,1,9,1,1,1
12223,1138747054,21186,9519,1,9502,149320,1,259200,-1,1,10130,2,1,9,1,1,1
12224,1138747058,21814,9507,1,9481,149272,1,259200,-1,1,10130,2,1,9,1,1,1
12225,1138747058,21822,9675,1,9655,149308,1,259200,-1,1,10130,2,1,9,1,1,1
12226,1138747058,22404,9343,1,9324,149260,1,259200,-1,1,10130,2,1,9,1,1,1
12227,1138747112,1,9429,1,9417,149388,1,259200,-1,1,20161,2,1,9,1,2,2
12228,1138747115,22717,9419,1,9401,149368,1,259200,-1,1,10130,2,1,9,1,1,1
12229,1138747115,1,9426,1,9413,149416,1,259200,-1,1,20161,2,1,9,1,2,2
12230,1138747115,1,9406,1,9394,149388,1,259200,-1,1,20161,2,1,9,1,2,2
12231,1138747115,0,9401,1,9388,149348,1,259200,-1,1,20161,2,1,9,1,2,2
12232,1138747159,25257,52883,1,42,155060,1,259200,-1,1,10310,6,1,4,1,1,1
12233,1138747172,1,9465,1,9452,149248,1,259200,-1,1,20161,2,1,9,1,2,2
12234,1138747172,1,9593,1,9579,149388,1,259200,-1,1,20161,2,1,9,1,2,2
12235,1138747175,1,9396,1,9384,149300,1,259200,-1,1,20161,2,1,9,1,2,2
12236,1138747175,1,9369,1,9356,149440,1,259200,-1,1,20161,2,1,9,1,2,2
12237,1138747232,1,9699,1,9685,149332,1,259200,-1,1,20161,2,1,9,1,2,2
12238,1138747233,0,9462,1,9447,149440,1,259200,-1,1,20161,2,1,9,1,2,2
12239,1138747233,0,9452,1,9441,149376,1,259200,-1,1,20161,2,1,9,1,2,2
12240,1138747236,1,9376,1,9365,149324,1,259200,-1,1,20161,2,1,9,1,2,2
12241,1138747236,1,9379,1,9366,149404,1,259200,-1,1,20161,2,1,9,1,2,2
12242,1138747279,25151,52887,1,41,141120,1,259200,-1,1,10310,6,1,4,1,1,1
12243,1138747292,1,9337,1,9327,149384,1,259200,-1,1,20161,2,1,9,1,2,2
12244,1138747292,1,9357,1,9346,149356,1,259200,-1,1,20161,2,1,9,1,2,2
12245,1138747292,1,9366,1,9351,149412,1,259200,-1,1,20161,2,1,9,1,2,2
12246,1138747295,1,9434,1,9422,149424,1,259200,-1,1,20161,2,1,9,1,2,2
12247,1138747295,1,9549,1,9534,149276,1,259200,-1,1,20161,2,1,9,1,2,2
12248,1138747319,2713,2,1,1,0,1,259200,-1,1,247,3,1,10,1,1,1
12249,1138747340,25101,52886,1,40,141052,1,259200,-1,1,10310,6,1,4,1,1,1
12250,1138747352,0,9385,1,9372,149388,1,259200,-1,1,20161,2,1,9,1,2,2
12251,1138747352,1,9439,1,9422,149296,1,259200,-1,1,20161,2,1,9,1,2,2
12252,1138747355,1,9497,1,9484,149304,1,259200,-1,1,20161,2,1,9,1,2,2
12253,1138747355,1,9421,1,9408,149276,1,259200,-1,1,20161,2,1,9,1,2,2
12254,1138747355,1,9400,1,9384,149400,1,259200,-1,1,20161,2,1,9,1,2,2
12255,1138747357,2,9373,1,9360,149424,1,259200,-1,1,20161,2,1,9,1,2,2
12256,1138747400,25045,52890,1,40,141004,1,259200,-1,1,10310,6,1,4,1,1,1
12257,1138747412,1,9385,1,9372,149252,1,259200,-1,1,20161,2,1,9,1,2,2
12258,1138747413,2,9395,1,9379,149412,1,259200,-1,1,20161,2,1,9,1,2,2
12259,1138747416,1,9396,1,9383,149396,1,259200,-1,1,20161,2,1,9,1,2,2
12260,1138747416,1,9373,1,9359,149436,1,259200,-1,1,20161,2,1,9,1,2,2
12261,1138747418,1,9406,1,9392,149336,1,259200,-1,1,20161,2,1,9,1,2,2
12262,1138747472,1,9414,1,9396,149372,1,259200,-1,1,20161,2,1,9,1,2,2
12263,1138747475,1,9441,1,9427,149308,1,259200,-1,1,20161,2,1,9,1,2,2
12264,1138747475,1,9367,1,9353,149368,1,259200,-1,1,20161,2,1,9,1,2,2
12265,1138747475,1,9350,1,9333,149268,1,259200,-1,1,20161,2,1,9,1,2,2
12266,1138747518,24965,52881,1,38,141076,1,259200,-1,1,10310,6,1,4,1,1,1
12267,1138747532,2,9458,1,9446,149368,1,259200,-1,1,20161,2,1,9,1,2,2
12268,1138747532,2,9404,1,9391,149424,1,259200,-1,1,20161,2,1,9,1,2,2
12269,1138747535,2,9444,1,9431,149352,1,259200,-1,1,20161,2,1,9,1,2,2
12270,1138747535,2,9468,1,9455,149400,1,259200,-1,1,20161,2,1,9,1,2,2
12271,1138747579,25381,52886,1,39,141048,1,259200,-1,1,10310,6,1,4,1,1,1
12272,1138747592,2,9398,1,9383,149304,1,259200,-1,1,20161,2,1,9,1,2,2
12273,1138747592,2,9433,1,9420,149316,1,259200,-1,1,20161,2,1,9,1,2,2
12274,1138747596,1,11,1,3,0,1,5400,-1,1,20201,1,1,7,1,2,2
12275,1138747596,1,9439,1,9427,149392,1,259200,-1,1,20161,2,1,9,1,2,2
12276,1138747596,1,9389,1,9376,149424,1,259200,-1,1,20161,2,1,9,1,2,2
12277,1138747596,1,9400,1,9386,149388,1,259200,-1,1,20161,2,1,9,1,2,2
12278,1138747639,25354,52887,1,38,141032,1,259200,-1,1,10310,6,1,4,1,1,1
